Action,FileName,Role,State,Posture,Weather,TimeOfDay,TimeRemaining,RoundDuration,Capacity,Military,HRA,Scientist,Medic,GameNumber,RoundNumber,GameInstanceID,StartTimestamp,OperatorName,PlayerName
skip,data/data/test_images/corpse/do_c_0062_n_r_cropped.png,doctor,corpse,injured,rain,night,45,54,1,560,700,620,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/m_0010_d_s_cropped.png,business,healthy,standing,sunny,day,43,54,1,540,700,620,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
squish,data/data/test_images/zombie/m_z_0131_n_r_s_cropped.png,business,zombie,standing,rain,night,40,54,2,580,740,640,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
skip,data/data/test_images/zombie/g_z_0198_d_s_cropped.png,elderly,zombie,standing,sunny,day,38,54,2,620,700,620,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/p_0106_d_s_cropped.png,police,healthy,standing,sunny,day,35,54,2,600,700,620,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/injured/h_0031_d_i_cropped.png,default,injured,injured,sunny,day,33,54,3,680,720,620,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
squish,data/data/test_images/zombie/m_z_0091_n_r_s_cropped.png,business,zombie,standing,rain,night,30,54,4,640,760,700,920,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/injured/p_0095_n_r_i_cropped.png,police,injured,injured,rain,night,28,54,4,680,720,680,920,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/p_0034_n_r_s_cropped.png,police,healthy,standing,rain,night,26,54,5,700,740,680,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
skip,data/data/test_images/corpse/c_0123_n_r_cropped.png,default,corpse,injured,rain,night,22,54,6,780,760,680,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
squish,data/data/test_images/zombie/do_z_0043_d_s_cropped.png,doctor,zombie,standing,sunny,day,20,54,6,760,760,680,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
skip,data/data/test_images/injured/m_0047_d_i_cropped.png,business,injured,injured,sunny,day,16,54,6,800,720,660,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/h_0018_n_r_s_cropped.png,default,healthy,standing,rain,night,12,54,6,800,720,660,920,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/do_0126_d_s_cropped.png,doctor,healthy,standing,sunny,day,10,54,7,760,760,740,880,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/healthy/m_0109_d_s_cropped.png,business,healthy,standing,sunny,day,8,54,8,800,800,740,920,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
save,data/data/test_images/injured/do_0095_n_r_i_cropped.png,doctor,injured,injured,rain,night,6,54,9,840,840,760,920,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
skip,data/data/test_images/injured/do_0020_n_r_i_cropped.png,doctor,injured,injured,rain,night,4,54,10,820,880,760,1000,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
squish,data/data/test_images/zombie/p_z_0038_n_r_s_cropped.png,police,zombie,standing,rain,night,1,54,10,820,880,760,960,4,3,308432a4-ec29-4045-9ca0-1c38bb771e2f,2025-07-28 17:08:44.258,jimmy,204
squish,data/data/test_images/zombie/z_do_0102_n_r_s_cropped.png,default,zombie,standing,rain,night,113,120,0,500,500,500,500,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0154_d_s_cropped.png,elderly,healthy,standing,sunny,day,110,120,0,540,460,480,500,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/p_0035_d_i_cropped.png,police,injured,injured,sunny,day,86,120,1,500,500,480,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/m_c_0155_d_cropped.png,business,corpse,injured,sunny,day,82,120,2,520,520,480,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0054_d_i_cropped.png,business,injured,injured,sunny,day,78,120,2,520,500,480,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/p_0082_n_r_i_cropped.png,police,injured,injured,rain,night,74,120,2,520,500,480,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/c_0111_d_cropped.png,default,corpse,injured,sunny,day,70,120,3,540,520,480,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/g_z_0159_n_r_s_cropped.png,elderly,zombie,standing,rain,night,68,120,3,540,500,480,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/injured/h_0037_d_i_cropped.png,default,injured,injured,sunny,day,66,120,3,580,460,460,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/do_c_0188_n_r_cropped.png,doctor,corpse,injured,rain,night,64,120,3,620,420,440,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/c_0187_d_cropped.png,default,corpse,injured,sunny,day,62,120,3,620,400,440,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0182_n_r_s_cropped.png,default,healthy,standing,rain,night,60,120,3,620,380,440,560,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/p_0156_d_s_cropped.png,police,healthy,standing,sunny,day,58,120,4,580,420,520,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0159_d_s_cropped.png,elderly,healthy,standing,sunny,day,56,120,5,660,440,520,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/do_0139_d_s_cropped.png,doctor,healthy,standing,sunny,day,53,120,6,620,480,520,540,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
scram,data/data/test_images/injured/g_0005_n_r_i_cropped.png,elderly,injured,injured,rain,night,48,120,7,660,520,520,580,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/injured/g_0006_d_i_cropped.png,elderly,injured,injured,sunny,day,42,120,0,660,520,520,580,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/h_0117_d_i_cropped.png,default,injured,injured,sunny,day,39,120,0,660,500,520,540,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0173_d_s_cropped.png,elderly,healthy,standing,sunny,day,37,120,1,620,540,600,500,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/h_0136_d_i_cropped.png,default,injured,injured,sunny,day,36,120,2,580,580,600,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/injured/m_0033_d_i_cropped.png,business,injured,injured,sunny,day,33,120,3,540,620,680,480,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0110_d_s_cropped.png,elderly,healthy,standing,sunny,day,31,120,3,540,600,740,440,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/g_c_0161_n_r_cropped.png,elderly,corpse,injured,rain,night,28,120,4,500,640,740,460,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/p_0136_d_s_cropped.png,police,healthy,standing,sunny,day,26,120,4,500,620,740,460,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0087_n_r_s_cropped.png,default,healthy,standing,rain,night,24,120,5,580,640,740,460,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/g_0041_n_r_i_cropped.png,elderly,injured,injured,rain,night,21,120,6,540,680,820,420,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/do_0053_d_s_cropped.png,doctor,healthy,standing,sunny,day,20,120,7,440,720,820,480,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/m_0031_d_s_cropped.png,business,healthy,standing,sunny,day,18,120,8,480,760,820,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/do_c_0046_d_cropped.png,doctor,corpse,injured,sunny,day,15,120,9,520,800,840,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
scram,data/data/test_images/corpse/do_c_0097_n_r_cropped.png,doctor,corpse,injured,rain,night,12,120,9,520,780,840,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/g_0016_d_i_cropped.png,elderly,injured,injured,sunny,day,8,120,0,520,780,840,520,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/c_0151_n_r_cropped.png,default,corpse,injured,rain,night,6,120,1,420,820,840,580,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/g_z_0191_n_r_s_cropped.png,elderly,zombie,standing,rain,night,4,120,1,420,800,840,580,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/h_0166_n_r_i_cropped.png,default,injured,injured,rain,night,1,120,1,460,760,820,580,1,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/m_0014_n_r_s_cropped.png,business,healthy,standing,rain,night,64,67,0,440,760,820,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/g_c_0161_n_r_cropped.png,elderly,corpse,injured,rain,night,62,67,1,480,800,840,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/corpse/g_c_0049_n_r_cropped.png,elderly,corpse,injured,rain,night,59,67,1,480,780,840,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/do_z_0140_d_s_cropped.png,doctor,zombie,standing,sunny,day,57,67,1,460,780,840,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/corpse/g_c_0015_d_cropped.png,elderly,corpse,injured,sunny,day,54,67,1,500,740,820,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/z_0027_d_s_cropped.png,default,zombie,standing,sunny,day,51,67,1,480,740,820,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0166_d_i_cropped.png,business,injured,injured,sunny,day,48,67,1,520,700,800,580,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/healthy/g_0119_n_r_s_cropped.png,elderly,healthy,standing,rain,night,46,67,1,520,700,800,540,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/zombie/g_z_0128_n_r_s_cropped.png,elderly,zombie,standing,rain,night,43,67,1,500,660,800,500,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/z_do_0001_n_r_s_cropped.png,default,zombie,standing,rain,night,40,67,1,480,660,800,500,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0120_n_r_s_cropped.png,default,healthy,standing,rain,night,37,67,1,520,620,780,500,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0024_n_r_s_cropped.png,default,healthy,standing,rain,night,35,67,2,480,660,860,460,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/do_c_0057_d_cropped.png,doctor,corpse,injured,sunny,day,33,67,3,440,700,940,420,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0008_n_r_i_cropped.png,business,injured,injured,rain,night,29,67,3,440,680,940,420,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/do_0108_n_r_s_cropped.png,doctor,healthy,standing,rain,night,27,67,3,440,680,940,380,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/zombie/z_0188_n_r_s_cropped.png,default,zombie,standing,rain,night,24,67,4,480,720,940,420,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/m_c_0055_d_cropped.png,business,corpse,injured,sunny,day,21,67,5,440,760,1000,380,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0152_n_r_s_cropped.png,elderly,healthy,standing,rain,night,18,67,5,440,740,1000,380,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/do_z_0150_d_s_cropped.png,doctor,zombie,standing,sunny,day,15,67,6,400,780,1000,400,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/c_0073_d_cropped.png,default,corpse,injured,sunny,day,14,67,6,440,740,980,400,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0182_d_i_cropped.png,business,injured,injured,sunny,day,10,67,6,440,720,980,400,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
scram,data/data/test_images/healthy/h_0108_d_s_cropped.png,default,healthy,standing,sunny,day,8,67,6,440,720,980,360,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/g_0039_n_r_i_cropped.png,elderly,injured,injured,rain,night,5,67,0,440,720,980,360,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/h_0141_n_r_i_cropped.png,default,injured,injured,rain,night,1,67,0,440,720,980,300,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
scram,data/data/test_images/zombie/z_0004_n_r_s_cropped.png,default,zombie,standing,rain,night,0,67,1,400,760,1000,260,1,2,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0006_n_r_s_cropped.png,elderly,healthy,standing,rain,night,42,45,0,400,760,1000,260,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/do_c_0146_d_cropped.png,doctor,corpse,injured,sunny,day,40,45,1,360,800,1000,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/p_0172_d_i_cropped.png,police,injured,injured,sunny,day,38,45,1,360,780,1000,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0150_n_r_i_cropped.png,business,injured,injured,rain,night,36,45,2,380,800,1000,320,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/p_z_0170_n_r_s_cropped.png,police,zombie,standing,rain,night,33,45,2,380,800,1000,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/m_0162_n_r_s_cropped.png,business,healthy,standing,rain,night,30,45,2,420,760,980,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/h_0129_n_r_i_cropped.png,default,injured,injured,rain,night,28,45,3,460,800,1000,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/z_0164_n_r_s_cropped.png,default,zombie,standing,rain,night,25,45,3,440,800,1000,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/corpse/c_0003_d_cropped.png,default,corpse,injured,sunny,day,23,45,3,480,760,980,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/p_z_0023_n_r_s_cropped.png,police,zombie,standing,rain,night,21,45,3,480,740,980,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/corpse/c_0150_n_r_cropped.png,default,corpse,injured,rain,night,19,45,3,520,700,960,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/h_0179_n_r_i_cropped.png,default,injured,injured,rain,night,16,45,3,500,700,960,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
skip,data/data/test_images/injured/m_0088_n_r_i_cropped.png,business,injured,injured,rain,night,13,45,3,480,700,960,280,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/z_0178_n_r_s_cropped.png,default,zombie,standing,rain,night,11,45,3,480,700,960,240,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0028_n_r_s_cropped.png,default,healthy,standing,rain,night,8,45,3,520,660,940,240,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/p_0198_d_s_cropped.png,police,healthy,standing,sunny,day,7,45,4,480,700,1000,200,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
scram,data/data/test_images/zombie/p_z_0064_n_r_s_cropped.png,police,zombie,standing,rain,night,4,45,5,560,720,1000,200,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/g_0182_d_i_cropped.png,elderly,injured,injured,sunny,day,1,45,0,560,720,1000,200,1,3,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/p_0077_n_r_s_cropped.png,police,healthy,standing,rain,night,68,71,0,500,500,500,500,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/g_0087_d_s_cropped.png,elderly,healthy,standing,sunny,day,67,71,1,580,520,500,500,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/z_0129_d_s_cropped.png,default,zombie,standing,sunny,day,65,71,2,540,560,500,520,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/p_z_0156_d_s_cropped.png,police,zombie,standing,sunny,day,64,71,2,580,520,480,520,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/h_0190_n_r_i_cropped.png,default,injured,injured,rain,night,61,71,2,620,480,460,520,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/zombie/m_z_0139_n_r_s_cropped.png,business,zombie,standing,rain,night,60,71,3,580,520,540,480,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/corpse/m_c_0060_n_r_cropped.png,business,corpse,injured,rain,night,57,71,4,540,560,620,440,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/m_0065_d_s_cropped.png,business,healthy,standing,sunny,day,55,71,5,540,560,620,420,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/corpse/m_c_0171_n_r_cropped.png,business,corpse,injured,rain,night,53,71,6,580,600,640,420,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/p_0098_d_i_cropped.png,police,injured,injured,sunny,day,52,71,7,580,600,640,400,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/g_z_0130_d_s_cropped.png,elderly,zombie,standing,sunny,day,50,71,8,600,620,640,440,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/p_0085_n_r_s_cropped.png,police,healthy,standing,rain,night,48,71,8,640,580,620,440,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
squish,data/data/test_images/zombie/g_z_0037_d_s_cropped.png,elderly,zombie,standing,sunny,day,45,71,9,720,600,620,440,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/injured/m_0109_n_r_i_cropped.png,business,injured,injured,rain,night,43,71,9,760,560,600,440,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
save,data/data/test_images/healthy/h_0118_d_s_cropped.png,default,healthy,standing,sunny,day,41,71,10,740,600,620,480,2,1,e03f2eb1-366a-41a4-b473-e9aedcc0bd9c,2025-07-28 17:34:38.973,jimmy,205
